0,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Class,theft
7964,38.07684344,3.586220833,0.0,0.0,9.179850659,19.4245,127.4829564,76.03307823,33.3988,18.05107816,FullServiceRestaurant,Normal
7965,38.03536938,3.586220833,0.0,0.0,9.179850659,19.4245,127.3113243,82.43413649,25.0491,19.82808779,FullServiceRestaurant,Normal
7966,38.02824862,3.586220833,0.0,0.0,9.179850659,19.4245,118.8946328,85.92195905,16.6994,16.27327374,FullServiceRestaurant,Normal
7967,38.83467775,3.586220833,0.0,0.0,9.179850659,19.4245,106.4122839,89.39210282,8.3497,8.67048107,FullServiceRestaurant,Normal
7992,22.06742794,3.586220833,0.0,0.0,4.58992533,8.1892,118.923169,108.0786296,3.33988,7.504659416,FullServiceRestaurant,Normal
7993,14.63958715,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
7994,14.66211262,0.0,0.0,0.0,1.52997511,7.4902,3.931927396,0.0,3.33988,0.592047396,FullServiceRestaurant,Normal
7995,14.67623228,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
7996,14.82816464,0.0,0.0,0.0,1.52997511,7.4902,3.931933339,0.0,3.33988,0.592053339,FullServiceRestaurant,Normal
7997,22.18001488,3.586220833,0.002088033,0.0,4.58992533,8.1892,109.3138397,100.9441397,8.3497,0.02,FullServiceRestaurant,Normal
7998,38.145518,3.586220833,0.010139533,0.0,9.179850659,19.4245,113.6069922,91.13955237,16.6994,5.768039782,FullServiceRestaurant,Normal
7999,45.61932862,3.586220833,0.012701287,0.0,9.179850659,26.9147,127.6510352,81.57121941,25.0491,21.0307158,FullServiceRestaurant,Normal
8000,45.62714689,3.586220833,0.002907305,0.0,9.179850659,26.9147,129.9445692,76.71602966,33.3988,19.82973958,FullServiceRestaurant,Normal
8001,37.08138966,3.586220833,0.0,0.0,9.179850659,19.4245,120.8848912,79.55740454,25.0491,16.27838665,FullServiceRestaurant,Normal
8002,41.39419035,3.586220833,0.004627488,0.0,9.179850659,26.9147,142.4419415,86.18119666,41.7485,14.51224486,FullServiceRestaurant,Normal
8003,42.16045977,3.586220833,0.0,0.0,9.179850659,26.9147,135.6214673,77.59837982,41.7485,16.27458751,FullServiceRestaurant,Normal
8004,41.44376589,3.586220833,0.0,0.0,9.179850659,26.9147,125.2423697,68.9827284,41.7485,14.51114134,FullServiceRestaurant,Normal
8005,33.91888928,3.586220833,0.0,0.0,9.179850659,19.4245,117.6666899,72.0952924,33.3988,12.17259755,FullServiceRestaurant,Normal
8006,33.91696019,3.586220833,0.0,0.0,9.179850659,19.4245,111.5556731,75.50922436,25.0491,10.9973487,FullServiceRestaurant,Normal
8007,34.96094625,3.586220833,0.0,0.0,9.179850659,19.4245,121.026012,76.63170835,33.3988,10.9955037,FullServiceRestaurant,Normal
8008,45.56927279,3.586220833,0.008655541,0.0,9.179850659,26.9147,135.9838179,74.88918112,50.0982,10.99643673,FullServiceRestaurant,Normal
8009,45.576948,3.586220833,0.002612382,0.0,9.179850659,26.9147,134.9564565,70.34655576,50.0982,14.51170075,FullServiceRestaurant,Normal
8010,45.58657021,3.586220833,0.003007919,0.0,9.179850659,26.9147,132.9492239,63.60892572,50.0982,19.24209821,FullServiceRestaurant,Normal
8011,38.22893522,3.586220833,0.0,0.0,9.179850659,19.4245,118.1595605,63.14980115,33.3988,21.61095931,FullServiceRestaurant,Normal
8012,38.21024079,3.586220833,0.0,0.0,9.179850659,19.4245,113.5153188,62.06680518,33.3988,18.04971364,FullServiceRestaurant,Normal
8013,38.13884014,3.586220833,0.0,0.0,9.179850659,19.4245,115.6957867,70.81527313,25.0491,19.83141357,FullServiceRestaurant,Normal
8014,38.02675258,3.586220833,0.0,0.0,9.179850659,19.4245,111.5997246,78.62659947,16.6994,16.27372511,FullServiceRestaurant,Normal
8015,38.8323271,3.586220833,0.0,0.0,9.179850659,19.4245,103.4996514,86.48078168,8.3497,8.669169751,FullServiceRestaurant,Normal
8016,22.07135191,3.586220833,0.0,0.0,4.58992533,8.1892,109.499691,98.65589234,3.33988,7.503918667,FullServiceRestaurant,Normal
8017,14.64686266,0.0,0.0,0.0,1.52997511,7.4902,3.931924873,0.0,3.33988,0.592044873,FullServiceRestaurant,Normal
8018,14.66946921,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
8019,14.68100454,0.0,0.0,0.0,1.52997511,7.4902,3.93193082,0.0,3.33988,0.59205082,FullServiceRestaurant,Normal
8020,15.34512156,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
8021,22.69485099,3.586220833,0.004276793,0.0,4.58992533,8.1892,125.55654,117.18684,8.3497,0.02,FullServiceRestaurant,Normal
8022,38.36623588,3.586220833,0.007515265,0.0,9.179850659,19.4245,133.9201354,111.4530277,16.6994,5.767707701,FullServiceRestaurant,Normal
8023,45.60792598,3.586220833,0.009260313,0.0,9.179850659,26.9147,152.4126553,105.7528952,25.0491,21.61066007,FullServiceRestaurant,Normal
8024,45.61332091,3.586220833,0.0,0.0,9.179850659,26.9147,161.7160576,108.4864583,33.3988,19.83079935,FullServiceRestaurant,Normal
8025,37.06700187,3.586220833,0.0,0.0,9.179850659,19.4245,151.9202684,110.5964385,25.0491,16.27472992,FullServiceRestaurant,Normal
8026,41.37996918,3.586220833,0.004180094,0.0,9.179850659,26.9147,170.619308,114.3597422,41.7485,14.51106583,FullServiceRestaurant,Normal
8027,42.14807454,3.586220833,0.0,0.0,9.179850659,26.9147,165.9528763,108.5074947,41.7485,15.69688153,FullServiceRestaurant,Normal
8028,41.42608075,3.586220833,0.0,0.0,9.179850659,26.9147,158.0283095,101.7688952,41.7485,14.51091431,FullServiceRestaurant,Normal
8029,33.9014252,3.586220833,0.0,0.0,9.179850659,19.4245,154.190821,108.042047,33.3988,12.74997401,FullServiceRestaurant,Normal
8030,33.90084555,3.586220833,0.0,0.0,9.179850659,19.4245,152.4393514,116.3947517,25.0491,10.99549968,FullServiceRestaurant,Normal
8031,36.00518268,3.586220833,0.0,0.0,9.179850659,19.4245,163.6834403,119.2884385,33.3988,10.99620184,FullServiceRestaurant,Normal
8032,45.55150517,3.586220833,0.007529241,0.0,9.179850659,26.9147,177.0980302,116.0044085,50.0982,10.99542168,FullServiceRestaurant,Normal
8033,45.55761916,3.586220833,0.002196112,0.0,9.179850659,26.9147,176.4423095,112.1512663,50.0982,14.19284313,FullServiceRestaurant,Normal
8034,45.56699104,3.586220833,0.002713059,0.0,9.179850659,26.9147,174.5656108,104.9007939,50.0982,19.5666169,FullServiceRestaurant,Normal
8035,38.06768722,3.586220833,0.0,0.0,9.179850659,19.4245,160.1807486,105.1710085,33.3988,21.61094017,FullServiceRestaurant,Normal
8036,38.05835755,3.586220833,0.0,0.0,9.179850659,19.4245,158.1460105,106.6968138,33.3988,18.05039665,FullServiceRestaurant,Normal
8037,38.01900447,3.586220833,0.0,0.0,9.179850659,19.4245,157.3151565,112.4370938,25.0491,19.82896271,FullServiceRestaurant,Normal
8038,38.0130691,3.586220833,0.0,0.0,9.179850659,19.4245,149.5301693,116.5550853,16.6994,16.27568405,FullServiceRestaurant,Normal
8039,38.82270477,3.586220833,0.0,0.0,9.179850659,19.4245,136.9577923,119.3631018,8.3497,9.244990472,FullServiceRestaurant,Normal
8040,22.06306378,3.586220833,0.0,0.0,4.58992533,8.1892,138.3732754,128.1053123,3.33988,6.928083054,FullServiceRestaurant,Normal
8041,14.62851956,0.0,0.0,0.0,1.52997511,7.4902,3.931975947,0.0,3.33988,0.592095947,FullServiceRestaurant,Normal
8042,14.64903608,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
8043,14.66219042,0.0,0.0,0.0,1.52997511,7.4902,3.931964643,0.0,3.33988,0.592084643,FullServiceRestaurant,Normal
8044,14.81305558,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
8045,22.17737084,3.586220833,0.011335139,0.0,4.58992533,8.1892,139.8355673,130.8937767,8.3497,0.592090525,FullServiceRestaurant,Normal
8046,38.13351049,3.586220833,0.009010157,0.0,9.179850659,19.4245,147.059639,125.1665898,16.6994,5.193649205,FullServiceRestaurant,Normal
8047,45.59597287,3.586220833,0.007549801,0.0,9.179850659,26.9147,142.3401314,111.523875,25.0491,5.76715639,FullServiceRestaurant,Normal
8048,45.60174189,3.586220833,0.0,0.0,9.179850659,26.9147,150.5491022,111.3818859,33.3988,5.768416287,FullServiceRestaurant,Normal
8049,37.06331003,3.586220833,0.00371925,0.0,9.179850659,19.4245,158.6449485,115.5447678,25.0491,18.05108065,FullServiceRestaurant,Normal
8050,41.37760204,3.586220833,0.004265053,0.0,9.179850659,26.9147,176.1413888,118.1196977,41.7485,16.27319112,FullServiceRestaurant,Normal
8051,42.14676856,3.586220833,0.0,0.0,9.179850659,26.9147,170.3669594,111.150948,41.7485,17.46751141,FullServiceRestaurant,Normal
8052,41.42565784,3.586220833,0.0,0.0,9.179850659,26.9147,168.610097,108.8100241,41.7485,18.05157292,FullServiceRestaurant,Normal
8053,33.9012189,3.586220833,0.0,0.0,9.179850659,19.4245,159.7664831,110.0857924,33.3988,16.28189069,FullServiceRestaurant,Normal
8054,33.90176699,3.586220833,0.0,0.0,9.179850659,19.4245,152.6995378,113.1403546,25.0491,14.51008323,FullServiceRestaurant,Normal
8055,36.00693697,3.586220833,0.0,0.0,9.179850659,19.4245,162.2375264,114.3267263,33.3988,14.51200006,FullServiceRestaurant,Normal
8056,45.55450002,3.586220833,0.006967785,0.0,9.179850659,26.9147,174.373345,111.5264962,50.0982,12.74864881,FullServiceRestaurant,Normal
8057,45.55783547,3.586220833,0.0,0.0,9.179850659,26.9147,175.1635125,110.5527079,50.0982,14.51260455,FullServiceRestaurant,Normal
8058,45.56731266,3.586220833,0.002703738,0.0,9.179850659,26.9147,171.8927242,101.962905,50.0982,19.83161923,FullServiceRestaurant,Normal
8059,38.21199258,3.586220833,0.0,0.0,9.179850659,19.4245,153.4492386,100.2199257,33.3988,19.83051296,FullServiceRestaurant,Normal
8060,38.19279664,3.586220833,0.0,0.0,9.179850659,19.4245,155.1232943,103.6727487,33.3988,18.05174556,FullServiceRestaurant,Normal
8061,38.12268622,3.586220833,0.0,0.0,9.179850659,19.4245,150.1967639,105.3204747,25.0491,19.82718916,FullServiceRestaurant,Normal
8062,38.01335793,3.586220833,0.0,0.0,9.179850659,19.4245,140.5689433,109.9391095,16.6994,13.9304338,FullServiceRestaurant,Normal
8063,38.8228921,3.586220833,0.0,0.0,9.179850659,19.4245,133.0127776,113.6665309,8.3497,10.99654674,FullServiceRestaurant,Normal
8064,5.290270354,0.859855624,0.0,0.0,1.10051034,1.963495837,32.72644768,29.70809307,0.800791344,2.217563268,FullServiceRestaurant,Theft1
8065,3.508090906,0.0,0.0,0.0,0.36683678,1.795899052,0.942755475,0.0,0.800791344,0.141964131,FullServiceRestaurant,Theft1
8066,3.512874397,0.0,0.0,0.0,0.36683678,1.795899052,0.805586674,0.0,0.800791344,0.00479533,FullServiceRestaurant,Theft1
8067,3.516184085,0.0,0.0,0.0,0.36683678,1.795899052,0.942744481,0.0,0.800791344,0.141953137,FullServiceRestaurant,Theft1
8068,3.552664194,0.0,0.0,0.0,0.36683678,1.795899052,0.805586674,0.0,0.800791344,0.00479533,FullServiceRestaurant,Theft1
8069,5.318094213,0.859855624,0.002744237,0.0,1.10051034,1.963495837,30.78945929,28.7826856,2.00197836,0.00479533,FullServiceRestaurant,Theft1
8070,9.1438741,0.859855624,0.002266579,0.0,2.20102068,4.657344415,32.25877777,26.87189049,4.00395672,1.382930563,FullServiceRestaurant,Theft1
8071,10.93390129,0.859855624,0.001843559,0.0,2.20102068,6.453243466,31.17905274,23.79012252,6.005935081,1.382995137,FullServiceRestaurant,Theft1
8072,10.93612296,0.859855624,0.000525419,0.0,2.20102068,6.453243466,32.61695712,23.22614561,8.007913441,1.382898071,FullServiceRestaurant,Theft1
8073,8.886243169,0.859855624,0.0,0.0,2.20102068,4.657344415,32.71224115,25.46122135,6.005935081,1.245084722,FullServiceRestaurant,Theft1
8074,9.922960981,0.859855624,0.00257225,0.0,2.20102068,6.453243466,39.51950437,25.18126052,10.0098918,4.328352046,FullServiceRestaurant,Theft1
8075,10.10652413,0.859855624,0.0,0.0,2.20102068,6.453243466,39.4226401,25.08440528,10.0098918,4.328343013,FullServiceRestaurant,Theft1
8076,9.932785443,0.859855624,0.0,0.0,2.20102068,6.453243466,38.82791092,25.33849559,10.0098918,3.479523533,FullServiceRestaurant,Theft1
8077,8.128324111,0.859855624,0.0,0.0,2.20102068,4.657344415,37.36693421,25.87961168,8.007913441,3.479409087,FullServiceRestaurant,Theft1
8078,8.128435882,0.859855624,0.0,0.0,2.20102068,4.657344415,35.66161256,27.01947415,6.005935081,2.636203334,FullServiceRestaurant,Theft1
8079,8.632804524,0.859855624,0.0,0.0,2.20102068,4.657344415,39.21207563,28.56732867,8.007913441,2.63683352,FullServiceRestaurant,Theft1
8080,10.92167568,0.859855624,0.001458073,0.0,2.20102068,6.453243466,42.75700434,28.10853083,12.01187016,2.636603355,FullServiceRestaurant,Theft1
8081,10.92330877,0.859855624,0.00054914,0.0,2.20102068,6.453243466,42.4561758,26.96462627,12.01187016,3.479679367,FullServiceRestaurant,Theft1
8082,10.92450651,0.859855624,0.0,0.0,2.20102068,6.453243466,42.78765705,26.4475785,12.01187016,4.32820839,FullServiceRestaurant,Theft1
8083,9.160592099,0.859855624,0.0,0.0,2.20102068,4.657344415,38.677007,26.34105089,8.007913441,4.328042672,FullServiceRestaurant,Theft1
8084,9.156257208,0.859855624,0.0,0.0,2.20102068,4.657344415,37.32377576,25.83653503,8.007913441,3.479327292,FullServiceRestaurant,Theft1
8085,9.139638494,0.859855624,0.0,0.0,2.20102068,4.657344415,38.31601852,27.98230039,6.005935081,4.327783055,FullServiceRestaurant,Theft1
8086,9.113589699,0.859855624,0.0,0.0,2.20102068,4.657344415,35.63501824,28.29098397,4.00395672,3.340077547,FullServiceRestaurant,Theft1
8087,9.3079813,0.859855624,0.0,0.0,2.20102068,4.657344415,31.39520111,27.59379146,2.00197836,1.799431294,FullServiceRestaurant,Theft1
8088,8.606744377,1.399039587,0.0,0.0,1.79060006,3.194732148,52.39771037,48.16686062,1.302938261,2.927911488,FullServiceRestaurant,Theft1
8089,5.707199639,0.0,0.0,0.0,0.596866687,2.922041559,1.533904827,0.0,1.302938261,0.230966566,FullServiceRestaurant,Theft1
8090,5.715688492,0.0,0.0,0.0,0.596866687,2.922041559,1.310740567,0.0,1.302938261,0.007802306,FullServiceRestaurant,Theft1
8091,5.721592979,0.0,0.0,0.0,0.596866687,2.922041559,1.310740567,0.0,1.302938261,0.007802306,FullServiceRestaurant,Theft1
8092,5.781160978,0.0,0.0,0.0,0.596866687,2.922041559,1.533907146,0.0,1.302938261,0.230968885,FullServiceRestaurant,Theft1
8093,8.651679141,1.399039587,0.002303263,0.0,1.79060006,3.194732148,50.31580164,47.05065368,3.257345653,0.007802306,FullServiceRestaurant,Theft1
8094,14.87632514,1.399039587,0.002820748,0.0,3.581200119,7.577794487,55.548884,46.78423354,6.514691305,2.249959149,FullServiceRestaurant,Theft1
8095,17.79179485,1.399039587,0.004578518,0.0,3.581200119,10.49983605,61.05755936,42.85429687,9.772036958,8.431225539,FullServiceRestaurant,Theft1
8096,17.79437681,1.399039587,0.000808768,0.0,3.581200119,10.49983605,65.5350642,44.77038312,13.02938261,7.735298472,FullServiceRestaurant,Theft1
8097,14.87233564,1.399039587,0.0,0.0,3.581200119,7.577794487,59.69177781,43.56919516,9.772036958,6.350545698,FullServiceRestaurant,Theft1
8098,16.14447238,1.399039587,0.002115468,0.0,3.581200119,10.49983605,63.76366962,41.8156251,16.28672826,5.661316261,FullServiceRestaurant,Theft1
8099,16.44471727,1.399039587,0.0,0.0,3.581200119,10.49983605,63.14775613,40.51108954,16.28672826,6.349938323,FullServiceRestaurant,Theft1
8100,16.16314279,1.399039587,0.0,0.0,3.581200119,10.49983605,59.13795617,37.19000517,16.28672826,5.661222731,FullServiceRestaurant,Theft1
8101,13.22899701,1.399039587,0.0,0.0,3.581200119,7.577794487,54.92420754,36.92141859,13.02938261,4.973406336,FullServiceRestaurant,Theft1
8102,13.22823598,1.399039587,0.0,0.0,3.581200119,7.577794487,52.49927952,38.43701237,9.772036958,4.2902302,FullServiceRestaurant,Theft1
8103,14.0486036,1.399039587,0.0,0.0,3.581200119,7.577794487,57.77394677,40.45464303,13.02938261,4.289921135,FullServiceRestaurant,Theft1
8104,17.77330371,1.399039587,0.003041791,0.0,3.581200119,10.49983605,63.72431581,39.89042165,19.54407392,4.289820245,FullServiceRestaurant,Theft1
8105,17.77607395,1.399039587,0.000924437,0.0,3.581200119,10.49983605,62.97783573,37.77187262,19.54407392,5.661889189,FullServiceRestaurant,Theft1
8106,17.77948507,1.399039587,0.001038879,0.0,3.581200119,10.49983605,62.98718106,35.70700305,19.54407392,7.736104094,FullServiceRestaurant,Theft1
8107,14.90891477,1.399039587,0.0,0.0,3.581200119,7.577794487,58.55853408,37.09542929,13.02938261,8.433722182,FullServiceRestaurant,Theft1
8108,14.90142791,1.399039587,0.0,0.0,3.581200119,7.577794487,57.50804626,37.4360835,13.02938261,7.042580146,FullServiceRestaurant,Theft1
8109,14.87342552,1.399039587,0.0,0.0,3.581200119,7.577794487,57.42734918,39.91907346,9.772036958,7.736238761,FullServiceRestaurant,Theft1
8110,14.8300781,1.399039587,0.0,0.0,3.581200119,7.577794487,54.12557061,41.2615975,6.514691305,6.349281808,FullServiceRestaurant,Theft1
8111,15.14567601,1.399039587,0.0,0.0,3.581200119,7.577794487,49.98586847,43.12176431,3.257345653,3.606758507,FullServiceRestaurant,Theft1
8112,22.0632365,3.586220833,0.0,0.0,4.58992533,8.1892,129.6339773,119.3653998,3.33988,6.928697456,FullServiceRestaurant,Normal
8113,14.63200912,0.0,0.0,0.0,1.52997511,7.4902,3.931975832,0.0,3.33988,0.592095832,FullServiceRestaurant,Normal
8114,14.65271205,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
8115,14.66557894,0.0,0.0,0.0,1.52997511,7.4902,3.931961088,0.0,3.33988,0.592081088,FullServiceRestaurant,Normal
8116,15.33240711,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
8117,22.68956754,3.586220833,0.005979773,0.0,4.58992533,8.1892,132.066514,123.1247271,8.3497,0.592086975,FullServiceRestaurant,Normal
8118,38.36191355,3.586220833,0.00726831,0.0,9.179850659,19.4245,140.4496317,118.5574641,16.6994,5.19276764,FullServiceRestaurant,Normal
8119,45.60486972,3.586220833,0.011363767,0.0,9.179850659,26.9147,157.520108,110.6536168,25.0491,21.81739117,FullServiceRestaurant,Normal
8120,45.61209497,3.586220833,0.002419222,0.0,9.179850659,26.9147,161.9277403,108.314898,33.3988,20.21404228,FullServiceRestaurant,Normal
8121,38.1235345,3.586220833,0.0,0.0,9.179850659,19.4245,151.4690263,110.1456404,25.0491,16.27428594,FullServiceRestaurant,Normal
8122,41.37835648,3.586220833,0.004219932,0.0,9.179850659,26.9147,168.2740947,112.0143189,41.7485,14.51127585,FullServiceRestaurant,Normal
8123,42.14969198,3.586220833,0.0,0.0,9.179850659,26.9147,159.4374303,101.4105871,41.7485,16.27834326,FullServiceRestaurant,Normal
8124,41.43097029,3.586220833,0.0,0.0,9.179850659,26.9147,150.5190138,94.25688021,41.7485,14.51363364,FullServiceRestaurant,Normal
8125,33.90450918,3.586220833,0.0,0.0,9.179850659,19.4245,142.8810077,96.73001328,33.3988,12.75219437,FullServiceRestaurant,Normal
8126,33.90315624,3.586220833,0.0,0.0,9.179850659,19.4245,138.1966883,102.1504411,25.0491,10.99714725,FullServiceRestaurant,Normal
8127,36.00649087,3.586220833,0.0,0.0,9.179850659,19.4245,151.1637473,106.7683242,33.3988,10.99662311,FullServiceRestaurant,Normal
8128,45.55422367,3.586220833,0.007588926,0.0,9.179850659,26.9147,167.1381553,106.0434973,50.0982,10.99645798,FullServiceRestaurant,Normal
8129,45.56137833,3.586220833,0.002424641,0.0,9.179850659,26.9147,164.5971266,99.9876055,50.0982,14.51132108,FullServiceRestaurant,Normal
8130,45.5701144,3.586220833,0.002639531,0.0,9.179850659,26.9147,163.8916902,93.96502852,50.0982,19.82846168,FullServiceRestaurant,Normal
8131,38.0685905,3.586220833,0.0,0.0,9.179850659,19.4245,155.3477645,100.3322833,33.3988,21.61668123,FullServiceRestaurant,Normal
8132,38.0586108,3.586220833,0.0,0.0,9.179850659,19.4245,163.2773084,111.8258995,33.3988,18.05260895,FullServiceRestaurant,Normal
8133,38.01628601,3.586220833,0.0,0.0,9.179850659,19.4245,171.3679282,126.4891477,25.0491,19.82968047,FullServiceRestaurant,Normal
8134,38.00913345,3.586220833,0.0,0.0,9.179850659,19.4245,169.1536704,136.1736251,16.6994,16.28064527,FullServiceRestaurant,Normal
8135,38.81861454,3.586220833,0.0,0.0,9.179850659,19.4245,156.7831324,139.187204,8.3497,9.246228451,FullServiceRestaurant,Normal
8160,22.0631444,3.586220833,0.0,0.0,4.58992533,8.1892,126.0691199,115.8005148,3.33988,6.928725074,FullServiceRestaurant,Normal
8161,14.62898591,0.0,0.0,0.0,1.52997511,7.4902,3.93196677,0.0,3.33988,0.59208677,FullServiceRestaurant,Normal
8162,14.64913874,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
8163,14.66278129,0.0,0.0,0.0,1.52997511,7.4902,3.931962356,0.0,3.33988,0.592082356,FullServiceRestaurant,Normal
8164,14.81382399,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
8165,22.1749363,3.586220833,0.00624283,0.0,4.58992533,8.1892,132.3108017,123.3690135,8.3497,0.592088241,FullServiceRestaurant,Normal
8166,38.13464388,3.586220833,0.00909946,0.0,9.179850659,19.4245,139.0601102,117.1678009,16.6994,5.192909359,FullServiceRestaurant,Normal
8167,45.60564441,3.586220833,0.011728339,0.0,9.179850659,26.9147,154.1567585,106.9025833,25.0491,22.2050752,FullServiceRestaurant,Normal
8168,45.61362946,3.586220833,0.002561652,0.0,9.179850659,26.9147,155.6233688,102.3930344,33.3988,19.83153442,FullServiceRestaurant,Normal
8169,38.12551331,3.586220833,0.0,0.0,9.179850659,19.4245,144.446201,103.118288,25.0491,16.27881306,FullServiceRestaurant,Normal
8170,41.38079931,3.586220833,0.00433487,0.0,9.179850659,26.9147,161.3815763,105.1187092,41.7485,14.5143671,FullServiceRestaurant,Normal
8171,42.14969985,3.586220833,0.0,0.0,9.179850659,26.9147,155.8605166,97.83106277,41.7485,16.2809538,FullServiceRestaurant,Normal
8172,41.4302497,3.586220833,0.0,0.0,9.179850659,26.9147,145.674604,89.41221486,41.7485,14.51388917,FullServiceRestaurant,Normal
8173,33.90745364,3.586220833,0.0,0.0,9.179850659,19.4245,137.7356575,91.58479388,33.3988,12.75206366,FullServiceRestaurant,Normal
8174,33.90594542,3.586220833,0.0,0.0,9.179850659,19.4245,133.9201764,97.87454373,25.0491,10.99653267,FullServiceRestaurant,Normal
8175,36.00800051,3.586220833,0.0,0.0,9.179850659,19.4245,148.2872435,103.8909917,33.3988,10.9974518,FullServiceRestaurant,Normal
8176,45.55673011,3.586220833,0.007819328,0.0,9.179850659,26.9147,163.5148537,102.4206931,50.0982,10.99596068,FullServiceRestaurant,Normal
8177,45.56375063,3.586220833,0.002539254,0.0,9.179850659,26.9147,158.6468404,94.03584705,50.0982,14.51279337,FullServiceRestaurant,Normal
8178,45.57463509,3.586220833,0.0028877,0.0,9.179850659,26.9147,154.5530929,84.03993698,50.0982,20.4149559,FullServiceRestaurant,Normal
8179,38.21902818,3.586220833,0.0,0.0,9.179850659,19.4245,137.673028,82.65433425,33.3988,21.6198937,FullServiceRestaurant,Normal
8180,38.2014313,3.586220833,0.0,0.0,9.179850659,19.4245,134.6318527,83.1807848,33.3988,18.05226787,FullServiceRestaurant,Normal
8181,38.13036589,3.586220833,0.0,0.0,9.179850659,19.4245,135.3531375,90.47200809,25.0491,19.83202939,FullServiceRestaurant,Normal
8182,38.01958148,3.586220833,0.0,0.0,9.179850659,19.4245,125.2998731,92.31882311,16.6994,16.28165001,FullServiceRestaurant,Normal
8183,38.82749435,3.586220833,0.0,0.0,9.179850659,19.4245,115.577407,97.978338,8.3497,9.249368983,FullServiceRestaurant,Normal
8184,22.06707214,3.586220833,0.0,0.0,4.58992533,8.1892,118.5413037,107.6963642,3.33988,7.505059546,FullServiceRestaurant,Normal
8185,14.6388154,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
8186,14.6615848,0.0,0.0,0.0,1.52997511,7.4902,3.931963074,0.0,3.33988,0.592083074,FullServiceRestaurant,Normal
8187,14.67472798,0.0,0.0,0.0,1.52997511,7.4902,3.35988,0.0,3.33988,0.02,FullServiceRestaurant,Normal
8188,15.34021315,0.0,0.0,0.0,1.52997511,7.4902,3.93196896,0.0,3.33988,0.59208896,FullServiceRestaurant,Normal
8189,22.693353,3.586220833,0.005054256,0.0,4.58992533,8.1892,121.5447922,113.1750922,8.3497,0.02,FullServiceRestaurant,Normal
8190,38.36501428,3.586220833,0.006325059,0.0,9.179850659,19.4245,132.6668739,110.1996066,16.6994,5.767867288,FullServiceRestaurant,Normal
8191,45.61238492,3.586220833,0.012041564,0.0,9.179850659,26.9147,146.9181764,100.2520551,25.0491,21.61702126,FullServiceRestaurant,Normal
8192,45.62028679,3.586220833,0.002499046,0.0,9.179850659,26.9147,151.4424643,97.85794579,33.3988,20.18571852,FullServiceRestaurant,Normal
8193,38.13145008,3.586220833,0.0,0.0,9.179850659,19.4245,139.2773008,97.7213483,25.0491,16.50685247,FullServiceRestaurant,Normal
8194,41.38715991,3.586220833,0.00441023,0.0,9.179850659,26.9147,155.7160704,99.45577718,41.7485,14.51179318,FullServiceRestaurant,Normal
8195,42.15534122,3.586220833,0.0,0.0,9.179850659,26.9147,150.9787412,92.95152154,41.7485,16.27871968,FullServiceRestaurant,Normal
8196,41.43614364,3.586220833,0.0,0.0,9.179850659,26.9147,140.8402456,84.57933072,41.7485,14.51241487,FullServiceRestaurant,Normal
8197,33.9128995,3.586220833,0.0,0.0,9.179850659,19.4245,131.2784334,85.12772875,33.3988,12.75190464,FullServiceRestaurant,Normal
8198,33.91208217,3.586220833,0.0,0.0,9.179850659,19.4245,126.5213637,90.47625177,25.0491,10.9960119,FullServiceRestaurant,Normal
8199,36.01471906,3.586220833,0.0,0.0,9.179850659,19.4245,140.8991331,96.50402799,33.3988,10.99630513,FullServiceRestaurant,Normal
8200,45.56075916,3.586220833,0.006312499,0.0,9.179850659,26.9147,159.0818082,97.98615247,50.0982,10.99745571,FullServiceRestaurant,Normal
8201,45.56852455,3.586220833,0.002263421,0.0,9.179850659,26.9147,160.4701822,95.85869681,50.0982,14.51328538,FullServiceRestaurant,Normal
