0,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Class,theft
8327,38.81378917,3.586220833,0,0,9.179850659,19.4245,176.4746749,158.8780196,8.3497,9.246955346,FullServiceRestaurant,Normal
8328,22.05960239,3.586220833,0,0,4.58992533,8.1892,143.9927409,133.14807,3.33988,7.504790979,FullServiceRestaurant,Theft6
8329,14.62212514,0,0,0,1.52997511,7.4902,3.93197394,0,3.33988,0.59209394,FullServiceRestaurant,Theft6
8330,14.63867357,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Theft6
8331,14.65096004,0,0,0,1.52997511,7.4902,3.931954011,0,3.33988,0.592074011,FullServiceRestaurant,Theft6
8332,14.80317677,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Theft6
8333,22.17102539,3.586220833,0.006948229,0,4.58992533,8.1892,146.0579928,137.6882928,8.3497,0.02,FullServiceRestaurant,Theft6
8334,38.12953745,3.586220833,0.007312453,0,9.179850659,19.4245,151.9967327,129.528751,16.6994,5.768581768,FullServiceRestaurant,Theft6
8335,45.59751003,3.586220833,0.008841327,0,9.179850659,26.9147,168.2088766,120.9554247,25.0491,22.2043519,FullServiceRestaurant,Theft6
8336,45.60421139,3.586220833,0,0,9.179850659,26.9147,173.5340248,120.3020769,33.3988,19.83314793,FullServiceRestaurant,Theft6
8337,38.11943374,3.586220833,0,0,9.179850659,19.4245,160.5211156,119.1903583,25.0491,16.28165729,FullServiceRestaurant,Theft6
8338,42.43226171,3.586220833,0.003960472,0,9.179850659,26.9147,183.0146149,126.751074,41.7485,14.51504091,FullServiceRestaurant,Theft6
8339,42.14182187,3.586220833,0,0,9.179850659,26.9147,179.4522865,120.839585,41.7485,16.86420145,FullServiceRestaurant,Theft6
8340,41.42388125,3.586220833,0,0,9.179850659,26.9147,164.0461513,107.7840412,41.7485,14.51361007,FullServiceRestaurant,Theft6
8341,33.89977551,3.586220833,0,0,9.179850659,19.4245,158.9954956,112.8433129,33.3988,12.75338277,FullServiceRestaurant,Theft6
8342,33.89703273,3.586220833,0,0,9.179850659,19.4245,156.3326008,120.2852746,25.0491,10.99822614,FullServiceRestaurant,Theft6
8343,36.00137596,3.586220833,0,0,9.179850659,19.4245,168.1129621,123.7175241,33.3988,10.99663797,FullServiceRestaurant,Theft6
8344,45.54829795,3.586220833,0.007394971,0,9.179850659,26.9147,182.4243396,121.3282317,50.0982,10.9979079,FullServiceRestaurant,Theft6
8345,45.55503438,3.586220833,0.002258484,0,9.179850659,26.9147,180.5037239,115.8904653,50.0982,14.51505857,FullServiceRestaurant,Theft6
8346,45.56307549,3.586220833,0.002410543,0,9.179850659,26.9147,184.2760541,113.7617048,50.0982,20.41614927,FullServiceRestaurant,Theft6
8347,38.2029179,3.586220833,0,0,9.179850659,19.4245,183.0175852,128.0002066,33.3988,21.61857859,FullServiceRestaurant,Theft6
8348,38.1827269,3.586220833,0,0,9.179850659,19.4245,186.8871868,135.4350998,33.3988,18.05328692,FullServiceRestaurant,Theft6
8349,38.11310968,3.586220833,0,0,9.179850659,19.4245,190.9793302,145.5127787,25.0491,20.41745146,FullServiceRestaurant,Theft6
8350,38.00398163,3.586220833,0,0,9.179850659,19.4245,186.6389942,153.6631616,16.6994,16.27643264,FullServiceRestaurant,Theft6
8351,38.81378917,3.586220833,0,0,9.179850659,19.4245,176.4746749,158.8780196,8.3497,9.246955346,FullServiceRestaurant,Theft6
8352,22.05051851,3.586220833,0,0,4.58992533,8.1892,174.3504081,163.5059188,3.33988,7.504609354,FullServiceRestaurant,Normal
8353,14.60600481,0,0,0,1.52997511,7.4902,3.931971879,0,3.33988,0.592091879,FullServiceRestaurant,Normal
8354,14.62048885,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
8355,14.63283014,0,0,0,1.52997511,7.4902,3.931943329,0,3.33988,0.592063329,FullServiceRestaurant,Normal
8356,15.29826257,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
8357,22.66836504,3.586220833,0.006251015,0,4.58992533,8.1892,186.0596693,177.1179,8.3497,0.592069245,FullServiceRestaurant,Normal
8358,38.34832045,3.586220833,0.007092012,0,9.179850659,19.4245,186.3582125,164.4648341,16.6994,5.19397834,FullServiceRestaurant,Normal
8359,45.59012419,3.586220833,0.011154076,0,9.179850659,26.9147,200.0789249,152.8237658,25.0491,22.20605909,FullServiceRestaurant,Normal
8360,45.59737588,3.586220833,0.001225377,0,9.179850659,26.9147,195.3981148,142.1663353,33.3988,19.83297957,FullServiceRestaurant,Normal
8361,38.11242744,3.586220833,0,0,9.179850659,19.4245,179.3267175,137.9984432,25.0491,16.27917427,FullServiceRestaurant,Normal
8362,42.42566754,3.586220833,0.004030818,0,9.179850659,26.9147,196.7811744,140.5189703,41.7485,14.5137041,FullServiceRestaurant,Normal
8363,42.13612683,3.586220833,0,0,9.179850659,26.9147,194.0457899,135.4368545,41.7485,16.8604354,FullServiceRestaurant,Normal
8364,41.4127186,3.586220833,0,0,9.179850659,26.9147,184.427987,128.1670421,41.7485,14.51244496,FullServiceRestaurant,Normal
8365,33.89004461,3.586220833,0,0,9.179850659,19.4245,174.9509015,128.7996008,33.3988,12.75250068,FullServiceRestaurant,Normal
8366,33.89103658,3.586220833,0,0,9.179850659,19.4245,170.0982999,134.052236,25.0491,10.99696396,FullServiceRestaurant,Normal
8367,37.05445598,3.586220833,0,0,9.179850659,19.4245,182.7714649,138.3749847,33.3988,10.99768024,FullServiceRestaurant,Normal
8368,45.54158861,3.586220833,0.00729205,0,9.179850659,26.9147,197.0920236,135.9983139,50.0982,10.99550962,FullServiceRestaurant,Normal
8369,45.54818352,3.586220833,0.002336995,0,9.179850659,26.9147,193.8567538,129.2450955,50.0982,14.5134583,FullServiceRestaurant,Normal
8370,45.55730678,3.586220833,0.002726542,0,9.179850659,26.9147,190.7819429,120.2655777,50.0982,20.41816512,FullServiceRestaurant,Normal
8371,38.05796901,3.586220833,0,0,9.179850659,19.4245,175.469397,120.4489827,33.3988,21.62161428,FullServiceRestaurant,Normal
8372,38.04925041,3.586220833,0,0,9.179850659,19.4245,171.7779052,120.3273424,33.3988,18.05176281,FullServiceRestaurant,Normal
8373,38.01150085,3.586220833,0,0,9.179850659,19.4245,170.7440825,125.2783119,25.0491,20.41667058,FullServiceRestaurant,Normal
8374,38.00665222,3.586220833,0,0,9.179850659,19.4245,159.2637155,126.2863475,16.6994,16.27796804,FullServiceRestaurant,Normal
8375,38.81738771,3.586220833,0,0,9.179850659,19.4245,144.9765364,127.3790304,8.3497,9.247805933,FullServiceRestaurant,Normal
8376,11.28090923,0.975615529,0.000610445,0,2.455715506,6.201303495,41.47583427,29.45945631,8.290971295,3.725406661,FullServiceRestaurant,Theft4
8377,3.484101244,0.294173577,0.000193616,0,0.75934758,1.932023048,12.53524071,8.770145544,2.615447447,1.149647718,FullServiceRestaurant,Theft4
8378,13.61808098,1.170636447,0.000770477,0,2.995948632,7.561976555,49.82615924,34.89998026,10.3515999,4.574579077,FullServiceRestaurant,Theft4
8379,4.721986898,0.413279645,0.000272008,0,1.048726069,2.625808717,17.56752484,12.32103399,3.634955527,1.611535324,FullServiceRestaurant,Theft4
8380,8.342370398,0.743576681,0.000489399,0,1.870852829,4.645926951,31.57246657,22.16812191,6.505064412,2.89928025,FullServiceRestaurant,Theft4
8381,18.53465581,1.68299922,0.001107698,0,4.198562473,10.33978564,71.3683531,50.17496227,14.64509818,6.548292646,FullServiceRestaurant,Theft4
8382,23.31801077,2.070704087,0.001069857,0,5.294950062,13.13220535,88.11168142,60.94514079,18.69658577,8.469954864,FullServiceRestaurant,Theft4
8383,5.187435166,0.459312425,0.000200235,0,1.174432705,2.935229377,19.56997786,13.37877167,4.252603196,1.938602991,FullServiceRestaurant,Theft4
8384,5.027049427,0.448210787,0.000155199,0,1.145976998,2.836803207,19.16266866,13.00063344,4.205882499,1.956152726,FullServiceRestaurant,Theft4
8385,3.737440754,0.335824417,0.000123004,0,0.858571885,2.10266872,14.3775278,9.705726716,3.152651513,1.519149573,FullServiceRestaurant,Theft4
8386,13.17754186,1.180825659,0.00038107,0,3.018683448,7.454241891,50.51666271,33.95344891,11.2584071,5.3048067,FullServiceRestaurant,Theft4
8387,20.25465332,1.821991462,0.00048709,0,4.657384159,11.36361337,77.34240094,52.03528437,17.12738822,8.17972835,FullServiceRestaurant,Theft4
8388,8.221775355,0.742369806,0.000211492,0,1.897476566,4.568303128,31.31438743,21.13873411,6.869340917,3.306312395,FullServiceRestaurant,Theft4
8389,8.141163707,0.737287388,0.00022459,0,1.884292854,4.468033027,30.90363919,20.95752248,6.700385443,3.245731266,FullServiceRestaurant,Theft4
8390,12.07726733,1.082342329,0.000353859,0,2.765832366,6.610151117,45.28061249,30.70837036,9.818344643,4.753897493,FullServiceRestaurant,Theft4
8391,3.309009316,0.293088911,0.000103222,0,0.748865111,1.805609026,12.28434608,8.283263403,2.705952986,1.295129688,FullServiceRestaurant,Theft4
8392,4.488767008,0.394809515,0.000150606,0,1.008615698,2.456694488,16.49661588,11.09734858,3.642447985,1.75681931,FullServiceRestaurant,Theft4
8393,3.373103557,0.299838502,0.0000725,0,0.765857882,1.831218815,12.38197185,8.385123498,2.638579586,1.358268764,FullServiceRestaurant,Theft4
8394,10.42452861,0.938513711,0.000249218,0,2.396677348,5.603527218,38.19892282,26.13365345,7.784358764,4.280910612,FullServiceRestaurant,Theft4
8395,11.89489896,1.087398639,0.00023098,0,2.776189081,6.316562831,43.6493102,30.43175133,8.368647052,4.848911822,FullServiceRestaurant,Theft4
8396,5.85304135,0.533499389,0.000126218,0,1.361646798,3.12285448,21.39363069,15.07199461,4.007662382,2.313973695,FullServiceRestaurant,Theft4
8397,1.857001568,0.168644077,0.0000449,0,0.430270544,0.996450238,6.737841414,4.796035815,1.228591868,0.713213731,FullServiceRestaurant,Theft4
8398,4.793468448,0.433180203,0.000131917,0,1.104674355,2.59001353,17.32988429,12.40422272,3.174393602,1.751267961,FullServiceRestaurant,Theft4
8399,5.646283365,0.506761919,0.000179603,0,1.291521355,3.0766661,20.60512584,14.62138775,3.935364716,2.048373368,FullServiceRestaurant,Theft4
8400,34.56225191,2.988517361,0.00187704,0,7.522377624,18.99590833,120.8470512,85.53074443,25.39700417,9.919302624,FullServiceRestaurant,Theft5
8401,35.08292357,2.96361305,0.00195525,0,7.644563136,19.44618785,120.6688115,84.40554627,26.31605101,9.947214217,FullServiceRestaurant,Theft5
8402,35.9348525,3.087096927,0.002036718,0,7.899337637,19.94435401,125.5328468,87.92244403,27.27339147,10.33701129,FullServiceRestaurant,Theft5
8403,36.8213977,3.215725965,0.002121582,0,8.164727742,20.46327709,130.6233871,91.5858792,28.27062111,10.76688676,FullServiceRestaurant,Theft5
8404,37.74431011,3.349714547,0.002209981,0,8.441175769,21.00382197,135.9260332,95.4019575,29.30940199,11.21467371,FullServiceRestaurant,Theft5
8405,38.69935839,3.489285987,0.002302064,0,8.729142463,21.56688955,141.4257858,99.37703906,30.39146541,11.65728135,FullServiceRestaurant,Theft5
8406,39.38751802,3.485247035,0.001938049,0,8.901609843,22.12429328,142.2066696,98.7546292,31.3098723,12.14216807,FullServiceRestaurant,Theft5
8407,39.43952846,3.481039793,0.001619599,0,8.890016476,22.23678467,142.7218325,98.39544152,31.91864198,12.407749,FullServiceRestaurant,Theft5
8408,39.18258837,3.47665725,0.001356365,0,8.877940052,22.04187153,143.5121901,98.62290379,32.20487289,12.6844134,FullServiceRestaurant,Theft5
8409,38.91466173,3.4720921,0.00141288,0,8.865360443,21.83883701,144.0589894,98.93130922,32.15512593,12.9725543,FullServiceRestaurant,Theft5
8410,38.94755067,3.467336737,0.00147175,0,8.852256684,21.93943439,144.669822,98.94587761,32.45121034,13.27273402,FullServiceRestaurant,Theft5
8411,38.80166959,3.462383233,0.001170767,0,8.838606935,21.73213165,144.1590053,99.02174437,32.06382327,13.07343763,FullServiceRestaurant,Theft5
8412,38.66188623,3.457223333,0.001219549,0,8.824388446,21.51619131,143.7926719,99.26641308,31.66029508,12.86596378,FullServiceRestaurant,Theft5
8413,38.5463701,3.451848437,0.001270364,0,8.809577521,21.29125344,143.6512184,99.61393846,31.23995321,12.7973267,FullServiceRestaurant,Theft5
8414,38.73959307,3.446249587,0.001323295,0,8.794149473,21.36903484,143.5866608,99.7350139,31.15000126,12.70164566,FullServiceRestaurant,Theft5
8415,38.94096599,3.440417452,0.001378433,0,8.778078591,21.45005712,143.785424,99.6085704,31.40420547,12.77264816,FullServiceRestaurant,Theft5
8416,39.01898186,3.434342311,0.001435867,0,8.761338088,21.53445534,143.5523466,99.38466945,31.32109737,12.84657976,FullServiceRestaurant,Theft5
8417,38.74647312,3.428014039,0.001170815,0,8.743900064,21.31027847,142.7169306,99.25457774,30.53871809,12.92363474,FullServiceRestaurant,Theft5
8418,38.46246004,3.421422089,0.001219599,0,8.725735456,21.07676091,141.6751188,99.09401979,29.72373968,12.85735937,FullServiceRestaurant,Theft5
8419,38.16639317,3.414555475,0.001270415,0,8.706813989,20.83351345,140.5557297,99.03997571,28.87480383,12.64095012,FullServiceRestaurant,Theft5
8420,38.16453151,3.407402752,0.001323349,0,8.687104128,20.89222234,139.9730261,98.89559266,28.68630399,12.39112943,FullServiceRestaurant,Theft5
8421,38.16338381,3.399951998,0.001378489,0,8.666573022,20.95337744,139.5795294,98.78679876,28.48994999,12.30278069,FullServiceRestaurant,Theft5
8422,38.16510894,3.392190797,0.001435926,0,8.645186454,21.01708067,139.1026589,98.4062402,28.63331874,12.06309992,FullServiceRestaurant,Theft5
8423,38.17149934,3.384106212,0.001495756,0,8.622908779,21.08343819,138.8362371,97.74470662,29.13056536,11.96096514,FullServiceRestaurant,Theft5
8424,22.06140119,3.586220833,0,0,4.58992533,8.1892,134.6724091,123.8268119,3.33988,7.505717186,FullServiceRestaurant,Normal
8425,14.62963245,0,0,0,1.52997511,7.4902,3.931958698,0,3.33988,0.592078698,FullServiceRestaurant,Normal
8426,14.64903303,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
8427,14.66324701,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
8428,14.81473735,0,0,0,1.52997511,7.4902,3.931964591,0,3.33988,0.592084591,FullServiceRestaurant,Normal
8429,22.17436127,3.586220833,0.006245085,0,4.58992533,8.1892,140.4965392,132.1268392,8.3497,0.02,FullServiceRestaurant,Normal
8430,38.13136214,3.586220833,0.007130559,0,9.179850659,19.4245,150.6037936,128.1362273,16.6994,5.768166356,FullServiceRestaurant,Normal
8431,45.60241539,3.586220833,0.01132046,0,9.179850659,26.9147,165.8280848,118.7297293,25.0491,22.04925559,FullServiceRestaurant,Normal
8432,45.60977558,3.586220833,0.002339324,0,9.179850659,26.9147,170.5681479,117.1833168,33.3988,19.98603106,FullServiceRestaurant,Normal
8433,38.12161442,3.586220833,0,0,9.179850659,19.4245,160.9822049,119.6525402,25.0491,16.28056469,FullServiceRestaurant,Normal
8434,42.43440623,3.586220833,0.004133758,0,9.179850659,26.9147,177.9356442,121.6730499,41.7485,14.5140943,FullServiceRestaurant,Normal
8435,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8436,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8437,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8438,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8439,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8440,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8441,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8442,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8443,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8444,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8445,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8446,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8447,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8448,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8449,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8450,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8451,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8452,0,0,0,0,0,0,0,0,0,0,FullServiceRestaurant,Theft2
8453,18.13591696,2.865988625,0.004463922,0,3.668115935,6.544536753,94.92721464,87.78123147,6.672803024,0.473180142,FullServiceRestaurant,Theft1
8454,30.66229826,2.865988625,0.006259056,0,7.33623187,15.52341549,100.1493436,82.19373955,13.34560605,4.609998051,FullServiceRestaurant,Theft1
8455,36.45420716,2.865988625,0.009668219,0,7.33623187,21.50933465,112.4249111,75.12845515,20.01840907,17.27804688,FullServiceRestaurant,Theft1
8456,36.46023521,2.865988625,0.001954814,0,7.33623187,21.50933465,118.3813749,75.8406602,26.6912121,15.84950264,FullServiceRestaurant,Theft1
8457,30.47477337,2.865988625,0,0,7.33623187,15.52341549,109.768021,76.27254692,20.01840907,13.47706504,FullServiceRestaurant,Theft1
8458,33.92282757,2.865988625,0.003559063,0,7.33623187,21.50933465,122.4910713,77.52979204,33.36401512,11.59726414,FullServiceRestaurant,Theft1
8459,33.6907374,2.865988625,0,0,7.33623187,21.50933465,117.4192106,71.04563858,33.36401512,13.00955689,FullServiceRestaurant,Theft1
8460,33.11970593,2.865988625,0,0,7.33623187,21.50933465,105.0775391,60.11491184,33.36401512,11.59861214,FullServiceRestaurant,Theft1
8461,27.11562702,2.865988625,0,0,7.33623187,15.52341549,88.62223924,51.73995153,26.6912121,10.19107561,FullServiceRestaurant,Theft1
8462,27.11614956,2.865988625,0,0,7.33623187,15.52341549,87.93796891,59.04203326,20.01840907,8.877526579,FullServiceRestaurant,Theft1
8463,29.640181,2.865988625,0,0,7.33623187,15.52341549,96.7137111,60.86004801,26.6912121,9.162450989,FullServiceRestaurant,Theft1
8464,36.4343656,2.865988625,0.007213874,0,7.33623187,21.50933465,104.1547367,55.32896777,40.03681815,8.788950834,FullServiceRestaurant,Theft1
8465,36.44042477,2.865988625,0.002212049,0,7.33623187,21.50933465,102.5617168,50.92740186,40.03681815,11.59749677,FullServiceRestaurant,Theft1
8466,36.44544034,2.865988625,0.002512264,0,7.33623187,21.50933465,102.5136344,46.62660024,40.03681815,15.85021597,FullServiceRestaurant,Theft1
8467,30.4475657,2.865988625,0,0,7.33623187,15.52341549,93.40597516,49.43684178,26.6912121,17.27792129,FullServiceRestaurant,Theft1
8468,30.43820767,2.865988625,0,0,7.33623187,15.52341549,91.68249079,50.09541058,26.6912121,14.89586812,FullServiceRestaurant,Theft1
8469,30.40509792,2.865988625,0,0,7.33623187,15.52341549,91.02526291,55.15566544,20.01840907,15.8511884,FullServiceRestaurant,Theft1
8470,30.39819043,2.865988625,0,0,7.33623187,15.52341549,86.57698775,60.21852504,13.34560605,13.01285665,FullServiceRestaurant,Theft1
8471,31.0409275,2.865988625,0,0,7.33623187,15.52341549,78.41522214,64.34963985,6.672803024,7.392779274,FullServiceRestaurant,Theft1
8472,8.851628332,1.437697922,0,0,1.840078014,3.283009153,39.16895484,34.82135377,1.338941119,3.008659948,FullServiceRestaurant,Theft1
8473,5.876241261,0,0,0,0.613359338,3.002783564,1.576300249,0,1.338941119,0.23735913,FullServiceRestaurant,Theft1
8474,5.886024836,0,0,0,0.613359338,3.002783564,1.346959019,0,1.338941119,0.0080179,FullServiceRestaurant,Theft1
8475,5.893234846,0,0,0,0.613359338,3.002783564,1.576302615,0,1.338941119,0.237361496,FullServiceRestaurant,Theft1
8476,5.952505496,0,0,0,0.613359338,3.002783564,1.346959019,0,1.338941119,0.0080179,FullServiceRestaurant,Theft1
8477,8.897177697,1.437697922,0.000620215,0,1.840078014,3.283009153,40.46183395,37.10646325,3.347352797,0.0080179,FullServiceRestaurant,Theft1
8478,15.29620193,1.437697922,0.003378009,0,3.680156028,7.787184499,43.28364303,34.27632185,6.694705595,2.312615578,FullServiceRestaurant,Theft1
8479,18.29400994,1.437697922,0.00518966,0,3.680156028,10.78996806,49.80962903,30.86588237,10.04205839,8.901688265,FullServiceRestaurant,Theft1
8480,18.29612693,1.437697922,0.001016993,0,3.680156028,10.78996806,53.1097852,31.76929945,13.38941119,7.951074554,FullServiceRestaurant,Theft1
8481,15.29227973,1.437697922,0,0,3.680156028,7.787184499,50.6546743,34.08532955,10.04205839,6.527286361,FullServiceRestaurant,Theft1
8482,17.02045755,1.437697922,0.001775887,0,3.680156028,10.78996806,60.14763514,37.59181934,16.73676399,5.819051817,FullServiceRestaurant,Theft1
8483,16.90194371,1.437697922,0,0,3.680156028,10.78996806,59.52217083,36.02458276,16.73676399,6.760824085,FullServiceRestaurant,Theft1
8484,16.61307746,1.437697922,0,0,3.680156028,10.78996806,55.82701037,33.27171857,16.73676399,5.818527813,FullServiceRestaurant,Theft1
8485,13.59743995,1.437697922,0,0,3.680156028,7.787184499,52.43228837,33.93007571,13.38941119,5.112801468,FullServiceRestaurant,Theft1
8486,13.59700252,1.437697922,0,0,3.680156028,7.787184499,50.56396878,36.11274769,10.04205839,4.409162703,FullServiceRestaurant,Theft1
8487,14.86440936,1.437697922,0,0,3.680156028,7.787184499,55.69604462,37.89810795,13.38941119,4.408525476,FullServiceRestaurant,Theft1
8488,18.2679253,1.437697922,0.003237622,0,3.680156028,10.78996806,61.42576676,36.93261598,20.08411678,4.409034002,FullServiceRestaurant,Theft1
8489,18.27043508,1.437697922,0.000966525,0,3.680156028,10.78996806,60.64183835,34.73867136,20.08411678,5.819050205,FullServiceRestaurant,Theft1
8490,18.27432433,1.437697922,0.001151523,0,3.680156028,10.78996806,59.79775316,31.52885565,20.08411678,8.184780725,FullServiceRestaurant,Theft1
8491,15.32516642,1.437697922,0,0,3.680156028,7.787184499,53.73872709,31.68209773,13.38941119,8.667218172,FullServiceRestaurant,Theft1
8492,15.31795767,1.437697922,0,0,3.680156028,7.787184499,52.28502539,31.65785567,13.38941119,7.237758526,FullServiceRestaurant,Theft1
8493,15.28931514,1.437697922,0,0,3.680156028,7.787184499,51.80717948,33.57925525,10.04205839,8.185865845,FullServiceRestaurant,Theft1
8494,15.2451905,1.437697922,0,0,3.680156028,7.787184499,47.80541188,34.58556995,6.694705595,6.525136327,FullServiceRestaurant,Theft1
8495,15.56876043,1.437697922,0,0,3.680156028,7.787184499,42.49114101,35.43673233,3.347352797,3.707055882,FullServiceRestaurant,Theft1
8496,22.07372938,3.586220833,0,0,4.58992533,8.1892,106.2710893,95.42627835,3.33988,7.504930899,FullServiceRestaurant,Normal
8497,14.65011609,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
8498,14.67399316,0,0,0,1.52997511,7.4902,3.931940901,0,3.33988,0.592060901,FullServiceRestaurant,Normal
8499,14.6870552,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
8500,14.83683923,0,0,0,1.52997511,7.4902,3.931946819,0,3.33988,0.592066819,FullServiceRestaurant,Normal
8501,22.18435754,3.586220833,0.002147317,0,4.58992533,8.1892,113.1959006,104.8262006,8.3497,0.02,FullServiceRestaurant,Normal
8502,38.1457498,3.586220833,0.008051667,0,9.179850659,19.4245,118.3274498,95.85914125,16.6994,5.768908575,FullServiceRestaurant,Normal
8503,45.62262616,3.586220833,0.012083614,0,9.179850659,26.9147,134.5976152,87.9269603,25.0491,21.62155491,FullServiceRestaurant,Normal
8504,45.62906557,3.586220833,0.002585198,0,9.179850659,26.9147,139.9163144,86.68366686,33.3988,19.83384755,FullServiceRestaurant,Normal
8505,38.14135085,3.586220833,0,0,9.179850659,19.4245,127.4829344,85.57517954,25.0491,16.8586549,FullServiceRestaurant,Normal
8506,42.45642089,3.586220833,0.004567861,0,9.179850659,26.9147,143.5661498,87.3048986,41.7485,14.51275116,FullServiceRestaurant,Normal
8507,42.16389237,3.586220833,0,0,9.179850659,26.9147,138.7099282,80.68069098,41.7485,16.28073718,FullServiceRestaurant,Normal
8508,41.44521303,3.586220833,0,0,9.179850659,26.9147,130.1947781,73.93134609,41.7485,14.51493196,FullServiceRestaurant,Normal
8509,33.92108143,3.586220833,0,0,9.179850659,19.4245,124.5818086,78.42909064,33.3988,12.753918,FullServiceRestaurant,Normal
8510,33.91878472,3.586220833,0,0,9.179850659,19.4245,122.1675412,85.54200689,25.0491,11.5764343,FullServiceRestaurant,Normal
8511,37.07888781,3.586220833,0,0,9.179850659,19.4245,135.9370036,91.54096499,33.3988,10.99723865,FullServiceRestaurant,Normal
8512,45.56651724,3.586220833,0.008015595,0,9.179850659,26.9147,151.1747976,90.07828409,50.0982,10.99831353,FullServiceRestaurant,Normal
8513,45.57253856,3.586220833,0.002395796,0,9.179850659,26.9147,149.2208966,84.6098428,50.0982,14.51285383,FullServiceRestaurant,Normal
8514,45.58071464,3.586220833,0.002682642,0,9.179850659,26.9147,149.1832323,79.2539213,50.0982,19.83111098,FullServiceRestaurant,Normal
8515,38.22111349,3.586220833,0,0,9.179850659,19.4245,136.8397126,81.23862321,33.3988,22.20228936,FullServiceRestaurant,Normal
8516,38.20146426,3.586220833,0,0,9.179850659,19.4245,134.218529,82.76466268,33.3988,18.05506631,FullServiceRestaurant,Normal
8517,38.12884148,3.586220833,0,0,9.179850659,19.4245,136.5797968,91.6974647,25.0491,19.8332321,FullServiceRestaurant,Normal
8518,38.01723564,3.586220833,0,0,9.179850659,19.4245,129.1343689,96.15081265,16.6994,16.28415622,FullServiceRestaurant,Normal
8519,38.82598908,3.586220833,0,0,9.179850659,19.4245,118.5447643,100.9438327,8.3497,9.251231615,FullServiceRestaurant,Normal
8520,22.06559465,3.586220833,0,0,4.58992533,8.1892,120.5623028,109.7175728,3.33988,7.504850006,FullServiceRestaurant,Normal
8521,14.63713948,0,0,0,1.52997511,7.4902,3.931973543,0,3.33988,0.592093543,FullServiceRestaurant,Normal
8522,14.65894735,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
8523,14.67090833,0,0,0,1.52997511,7.4902,3.931970843,0,3.33988,0.592090843,FullServiceRestaurant,Normal
8524,15.33541642,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02,FullServiceRestaurant,Normal
8525,22.69142366,3.586220833,0.005279049,0,4.58992533,8.1892,130.5171227,121.5753518,8.3497,0.592070908,FullServiceRestaurant,Normal
8526,38.36300299,3.586220833,0.007411856,0,9.179850659,19.4245,138.0371729,116.1437793,16.6994,5.193993558,FullServiceRestaurant,Normal
8527,45.60332513,3.586220833,0.008877077,0,9.179850659,26.9147,158.7242284,111.4690072,25.0491,22.20612119,FullServiceRestaurant,Normal
8528,45.60885354,3.586220833,0,0,9.179850659,26.9147,172.0758989,118.84242,33.3988,19.8346789,FullServiceRestaurant,Normal
8529,38.12142136,3.586220833,0,0,9.179850659,19.4245,162.4768133,121.1465148,25.0491,16.28119851,FullServiceRestaurant,Normal
8530,42.43468709,3.586220833,0.004102851,0,9.179850659,26.9147,177.6858155,121.4241131,41.7485,14.51320239,FullServiceRestaurant,Normal
